:START_ID(Reach),:END_ID(Reach),:Type
170401010504,170401010505,Downstream
170401010505,170401010506,Downstream
170401010508,170401010510,Downstream
170401010507,170401010508,Downstream
170401010510,170401010604,Downstream
170401010509,170401010510,Downstream
170401020101,170401020102,Downstream
170401020102,170401020104,Downstream
170401020104,170401020105,Downstream
170401020103,170401020104,Downstream
170401020105,170401020203,Downstream
170401020201,170401020203,Downstream
170401020203,170401020204,Downstream
170401020202,170401020203,Downstream
170401020204,170401020304,Downstream
170401020301,170401020304,Downstream
170401020304,170401020305,Downstream
170401020302,170401020303,Downstream
170401020303,170401020304,Downstream
170401020305,170401010610,Downstream
170401030504,170401030507,Downstream
170401030501,170401030502,Downstream
170401030502,170401030504,Downstream
170103040301,170103040304,Downstream
170103040302,170103040304,Downstream
170103040303,170103040304,Downstream
170103040304,170103040305,Downstream
170103040305,170103040308,Downstream
170103040306,170103040308,Downstream
170103040307,170103040601,Downstream
170103040308,170103040601,Downstream
170103040501,170103040503,Downstream
170103040502,170103040503,Downstream
170103040503,170103040505,Downstream
170103040504,170103040505,Downstream
170103040505,170103040603,Downstream
170103040601,170103040603,Downstream
170103040604,170103040605,Downstream
170103040701,170103040702,Downstream
170103040702,170103040802,Downstream
170103040703,170103040802,Downstream
170103040801,170103040802,Downstream
170103040802,170103040805,Downstream
170103040803,170103040805,Downstream
170103040805,170103041001,Downstream
170103040901,170103040903,Downstream
170103040902,170103040903,Downstream
170103040903,170103041001,Downstream
170103060101,170103060102,Downstream
170102020805,170102021202,Downstream
170102020901,170102020902,Downstream
170102020902,170102020903,Downstream
170102020903,170102021202,Downstream
170102021001,170102021002,Downstream
170102021002,170102021003,Downstream
170102021003,170102021004,Downstream
170102021004,170102021202,Downstream
170102021101,170102021102,Downstream
170102021102,170102021103,Downstream
170102021103,170102021104,Downstream
170102040709,170102040712,Downstream
170102040710,170102040712,Downstream
170102040711,170102040712,Downstream
170102040712,170102040805,Downstream
170102050101,170102050102,Downstream
170102050102,170102050108,Downstream
170102050103,170102050108,Downstream
170102050104,170102050108,Downstream
170102050105,170102050106,Downstream
170102090209,170102090210,Downstream
170102090210,170102090304,Downstream
170102090301,170102090302,Downstream
170102090302,170102090304,Downstream
170402040605,170402040503,Downstream
170402040701,170402040702,Downstream
170402040702,170402040703,Downstream
170402040703,170402040801,Downstream
170402040801,170402040803,Downstream
170402040802,170402030506,Downstream
170402040803,170402030506,Downstream
170402050101,170402050102,Downstream
170402050102,170402050103,Downstream
170402050103,170402050201,Downstream
170402050201,170402050203,Downstream
170402050202,170402050203,Downstream
170402050203,170402050206,Downstream
170402050204,170402050206,Downstream
170402050205,170402050206,Downstream
170402050206,170402050401,Downstream
170402050301,170402050303,Downstream
170402050302,170402050303,Downstream
170402050303,170402050304,Downstream
170402050304,170402050306,Downstream
170402050305,170402050306,Downstream
170402050306,170402050401,Downstream
170402050401,170402050404,Downstream
170402050402,170402050404,Downstream
170402050403,170402050404,Downstream
170402050404,170402050406,Downstream
170402050405,170402050406,Downstream
170402050406,170402050407,Downstream
170402050407,170402060301,Downstream
170402060101,170402060102,Downstream
170402060102,170402060103,Downstream
170402060103,CLOSED BASIN,Downstream
170402060104,170402060106,Downstream
170402060105,170402060107,Downstream
170402060106,170402060107,Downstream
170402060107,170402060301,Downstream
170402060201,170402060204,Downstream
170402060202,170402060205,Downstream
170402060203,CLOSED BASIN,Downstream
170402060204,170402060207,Downstream
170402060205,170402060207,Downstream
170402060206,CLOSED BASIN,Downstream
170402060207,170402060209,Downstream
170402060208,170402060209,Downstream
170402060209,170402061001,Downstream
170402060301,170402060304,Downstream
170402060302,170402060303,Downstream
170402060303,170402060304,Downstream
170402060304,170402060305,Downstream
170402060305,170402061001,Downstream
170402060401,170402060404,Downstream
170402060402,170402060403,Downstream
170402060403,170402060405,Downstream
170402060404,170402060405,Downstream
170402060405,170402061002,Downstream
170402060501,170402060505,Downstream
170402060502,170402060505,Downstream
170402060503,170402060505,Downstream
170402060504,170402060505,Downstream
170402060505,170402061002,Downstream
170402060601,170402060603,Downstream
170402060602,170402060603,Downstream
170402060603,170402061002,Downstream
170402060701,170402060704,Downstream
170402060702,170402060704,Downstream
170402060703,170402060704,Downstream
170402060704,170402061005,Downstream
170402060801,170402060802,Downstream
170402060802,170402060803,Downstream
170402060803,170402060807,Downstream
170402060804,170402060807,Downstream
170402060805,170402060807,Downstream
170402060806,170402060807,Downstream
170402060807,170402060903,Downstream
170402060901,170402060902,Downstream
170402060902,170402060903,Downstream
170402130707,170402130708,Downstream
170402130708,170402130709,Downstream
170402130709,170402130905,Downstream
170402130801,170402130803,Downstream
170402130803,170402130804,Downstream
170402130804,170402130805,Downstream
170402130805,170402130905,Downstream
170402130901,170402130902,Downstream
170402130902,170402130904,Downstream
170402130903,170402130904,Downstream
170402130904,170402130906,Downstream
170402130905,170402130906,Downstream
170402130906,170402130907,Downstream
170402130907,170402121105,Downstream
170402140101,170402140102,Downstream
170402140102,170402140108,Downstream
170402140103,170402140108,Downstream
170402140104,170402140107,Downstream
170402140105,170402140107,Downstream
170402140106,170402140107,Downstream
170402140107,170402140108,Downstream
170402140108,170402140602,Downstream
170402140201,170402140203,Downstream
170402140202,170402140203,Downstream
170402140203,170402140207,Downstream
170402140204,170402140207,Downstream
170402140205,170402140206,Downstream
170402140206,170402140207,Downstream
170402140207,170402140401,Downstream
170402140301,170402140302,Downstream
170402140302,170402140405,Downstream
170402140401,170402140405,Downstream
170402140402,170402140404,Downstream
170402140403,170402140404,Downstream
170402140404,170402140405,Downstream
170402140405,170402140609,Downstream
170402140501,170402140502,Downstream
170402140502,CLOSED BASIN,Downstream
170402140503,170402140609,Downstream
170402140601,170402140602,Downstream
170402140602,170402140605,Downstream
170402140603,170402140605,Downstream
170402140604,170402140605,Downstream
170402140605,170402140609,Downstream
170402140606,170402140608,Downstream
170402140607,170402140608,Downstream
170402140608,170402140609,Downstream
170402140609,170402140704,Downstream
170402140701,170402140703,Downstream
170402140702,CLOSED BASIN,Downstream
170402140703,170402140704,Downstream
170402140704,CLOSED BASIN,Downstream
170402150101,170402150102,Downstream
170402150102,170402150105,Downstream
170402150103,170402150105,Downstream
170402150104,170402150105,Downstream
170402150105,170402150201,Downstream
170402020402,170402020404,Downstream
170402030101,170402030102,Downstream
170402030104,170402030204,Downstream
170402030204,170402030304,Downstream
170402030203,170402030204,Downstream
170402030301,170402030303,Downstream
170402030303,170402030304,Downstream
170402030302,170402030303,Downstream
170402040103,170402040104,Downstream
170402040102,170402040103,Downstream
170402040104,170402040105,Downstream
170402040101,170402040105,Downstream
170402040105,170402040107,Downstream
170402040106,170402040107,Downstream
170402040107,170402040204,Downstream
170402040202,170402040204,Downstream
170401030503,170401030504,Downstream
170401030507,170401030508,Downstream
170401030505,170401030507,Downstream
170401030506,170401030507,Downstream
170401030508,170401030509,Downstream
170401030104,170401030105,Downstream
170401030101,170401030104,Downstream
170401030102,170401030104,Downstream
170401030103,170401030104,Downstream
170401030105,170401030507,Downstream
170401030201,170401030204,Downstream
170401030204,170401030207,Downstream
170401030203,170401030204,Downstream
170501011105,170501011106,Downstream
170501011106,170501011107,Downstream
170501011107,170501011108,Downstream
170501011108,170501030201,Downstream
170501020403,170501020408,Downstream
170501020404,170501020408,Downstream
170501020406,170501020407,Downstream
170501020407,170501020408,Downstream
170501020408,170501021105,Downstream
170501020504,170501020505,Downstream
170501020505,170501020506,Downstream
170501020506,170501021105,Downstream
170501020606,170501020607,Downstream
170501020607,170501020804,Downstream
170501020702,170501020703,Downstream
170501020703,170501020704,Downstream
170501020704,170501020804,Downstream
170501020801,170501020803,Downstream
170501020802,170501020803,Downstream
170501020803,170501020806,Downstream
140401010105,140401010302,Downstream
140401010103,140401010105,Downstream
