HUC_ID,name
170401040702,North Fork Rainey Creek
170401040703,Rainey Creek
170401040704,Garden Creek
170401040601,Upper Fall Creek
170401040602,Lower Fall Creek
170401040801,Upper Pine Creek
170401040802,Lower Pine Creek
170401040901,Snake River-Dry Canyon
170401040905,Wolverine Creek-Snake River
170401040902,Burns Canyon
170401040903,Upper Antelope Creek
170401040904,Lower Antelope Creek
170401050106,Upper Crow Creek
170401050107,Sage Creek
170401050201,Upper Stump Creek
170402091205,Camp Holly Lake
170402091206,Town of Hynes
170402091207,Town of Rupert
170402091208,Town of Budge
170402091301,Minidoka Dam-Snake River
170402091302,Town of Jackson-Snake River
170402091303,Spring Creek
170402091304,Parees Island-Snake River
170402091305,Town of Beetville
170402091306,City of Burley-Snake River
170402091307,Town of Starrhs Ferry-Snake River
170402100203,Almo Creek
170402100205,Edwards Creek-Almo Creek
170402100206,Grape Creek
170402100305,Outlet Clear Creek
170402100405,Cottonwood Creek-Raft River
170402100501,Upper Meadow Creek
170402100502,Middle Meadow Creek
170402100503,Lower Meadow Creek
170402100504,Monument Canyon
170402100601,Upper Cassia Creek
170402100602,Clyde Creek
170402100603,Echo Hollow
170402100604,Middle Cassia Creek
170402100605,Lower Cassia Creek
170402100701,Upper Sublett Creek
170402100702,Lower Sublett Creek
170402100703,Shirley Creek
170402100704,Warm Creek
170402100801,North Heglar Canyon
170402100802,South Heglar Canyon
170402100803,Heglar Canyon
170402100901,Red Rock Spring-Raft River
170402100902,Coe Creek-Raft River
170402100903,Eagle Point
170402100904,Calder Creek
170402100905,Horse Butte-Raft River
170402110104,Winecup Creek-Goose Creek
170402110301,Blue Hill Creek-Goose Creek
170402110302,Upper Trapper Creek
170402110303,Lower Trapper Creek
170402110304,Lower Goose Creek Reservoir-Goose Creek
170402110401,Sawmill Creek-Goose Creek
170402110402,Fish Creek-Birch Creek
170402110403,Mill Creek
170402110404,Little Cottonwood Creek
170402110405,Land Creek
170402100302,Town of Kelso
170402100303,Round Mountain Creek-Clear Creek
170402100304,Kelsaw Canyon-Clear Creek
170402100401,George Creek
170402100402,Onemile Creek
170402100403,Limekiln Hollow-Raft River
170402100404,Chokecherry Canyon-Raft River
170402110203,Pole Creek
170402110206,Birch Creek
170402110207,Coal Banks Creek-Goose Creek
170401030509,Snake River-Wolf Creek
170401040403,Palisades Reservoir
170401040402,South Fork Indian Creek
170401040401,North Fork Indian Creek
170401040201,Siddoway Fork-Big Elk Creek
170401040202,Big Elk Creek-Palisades Reservoir
170401040501,Upper Palisades Creek
170401050109,Lower Crow Creek
170401050108,Spring Creek
170401050205,Water Creek-Salt River
170401050203,Lower Stump Creek
170103040101,Sherlock Creek-Saint Joe River
170103040102,Bacon Creek-Saint Joe River
170103040103,Timber Creek-Saint Joe River
170103040104,Simmons Creek
170103040105,Copper Creek-Saint Joe River
170102020612,Dry Gulch
170102020613,Little Bear Creek-Clark Fork
170102020701,East Fork Reservoir
170102020702,Meadow Creek
170102020703,East Fork Rock Creek
170102020801,Copper Creek
170102020802,Upper Middle Fork Rock Creek
170102020803,Carpp Creek
170102020804,Middle Middle Fork Rock Creek
170102040802,Dry Creek
170102040803,Slowey Gulch-Clark Fork
170102040804,Tamarack Creek
170102040805,Cold Creek-Clark Fork
170102040806,Sevenmile Creek-Clark Fork
170102040807,Stegel Creek-Clark Fork
170102040706,Deer Creek
170102090102,Rapid Creek
170102090103,Basin Creek
170102090104,Babcock Creek
170102090105,Upper Youngs Creek
170102090106,Lower Youngs Creek
170102090107,Lower Danaher Creek
170102090201,Upper Gordon Creek
170102090202,Lower Gordon Creek
170102090203,Bartlett Creek
170102090204,Cayuse Creek-South Fork Flathead River
170102090205,Holbrook Creek
170102090206,Burnt Creek-South Fork Flathead River
170401050304,Upper Tincup Creek
170401050303,South Fork Tincup Creek
170402010101,Lyons Creek
170402010102,Kelly Canyon-Snake River
170402010200,Town of Hawgood
170402010301,Market Lake
170402010302,Spring Creek-Snake River
170402010401,Upper Kettle Butte Drain
170402010402,Lower Kettle Butte Drain
170402010501,Dry Bed
170402010502,Lewisville Knolls-Snake River
170402010503,Birch Creek-Snake River
170402020101,Targhee Creek
170402020103,Henrys Lake
170402020102,Duck Creek
170402020104,Sawtell Creek
170402020105,Twin Creek-Henrys Fork
170402020201,Willow Creek
170402020202,Howard Creek-Sheridan Creek
170402020303,Moose Creek
170402020304,Cooney Canyon-Island Park Reservoir
170402020307,Island Park Reservoir
170402020306,Hotel Creek
170402020305,Coffee Pot Creek-Henrys Fork
170402020601,Buffalo River
170402020602,Silver Lake-Henrys Fork
170402020603,North Antelope Spring
170402020604,Swan Lake-Henrys Fork
170402020605,Free Use Canyon No 2-Henrys Fork
170402020606,Anderson Mill Canyon-Henrys Fork
170402020403,Middle Robinson Creek
170402020404,Lower Robinson Creek
170402020501,Split Creek
170402020502,Trail Canyon-Warm River
170402020503,Partridge Creek
170402020504,Moose Creek-Warm River
170402020505,Bear Springs-Warm River
170402020701,Blue Creek-Henrys Fork
170402020702,Rattlesnake Creek-Henrys Fork
170402030304,Tule Lake-Fall River
170402030305,Hog Hollow Crater-Fall River
170402030501,Blue Creek-Sand Creek
170402030502,Pine Creek-Sand Creek
170402030503,Snow Creek-Henrys Fork
170402030504,Egin Lakes-Henrys Fork
170402030506,Cartier Slough-Henrys Fork
170402030505,Texas Slough
170402030400,Black Knoll
170402040206,Town of Cache-Teton River
170402040401,Horseshoe Creek
170402040404,Packsaddle Creek-Teton River
170402040407,Felt Dam-Teton River
170402040501,Station Gulch-Milk Creek
170402040502,Linderman Dam-Teton River
170402040503,Historic Teton Dam-Teton River
170402040602,Upper Canyon Creek
170402040601,Spring Creek
170402040603,Middle Canyon Creek
170402040604,Canyon Creek Canal
170402110406,Big Rocky Creek
170402110407,City of Oakley-Goose Creek
170402120101,Star Lake
170402120102,26 Mile Lake
170402120103,Russian Lake
170402120104,170402120104
170402120105,170402120105
170402120106,Goose Lake
170402120107,Wilson Lake Reservoir
170402120108,Town of McHenry
170402120201,Upper Big Cottonwood Creek
170402120202,Middle Big Cottonwood Creek
170402120203,Lower Big Cottonwood Creek
170402120301,Upper Dry Creek
170402120302,Middle Dry Creek
170402120303,Lower Dry Creek
170402120401,Town of Milner-Snake River
170402120402,Hazelton Butte-Snake River
170402120403,Town of Hansen-Snake River
170402120501,Camp Two Lake
170402120503,Town of Falls City-Snake River
170402120502,City of Twin Falls-Snake River
170402120601,Third Fork Rock Creek
170402120602,Fifth Fork Rock Creek
170402120603,Upper Rock Creek
170402120604,Middle Rock Creek
170402120605,McMullen Creek
170402120606,Cottonwood Creek
170402120607,Lower Rock Creek
170402120608,Outlet Rock Creek
170402120701,Goat Springs Creek
170402120702,Desert Creek-Cedar Draw
170402120703,Outlet Cedar Draw
170402120704,Sucker Flat-Snake River
170402120801,Headwaters Deep Creek
170402120802,Dan Spring-Cottonwood Creek
170402120803,Green Creek-Deep Creek
170402120901,Mud Lake
170402120902,Deep Creek Reservoir-Deep Creek
170402120903,Berger Reservior
170402120904,Town of Fairview
170402120905,Outlet Deep Creek
170402121001,Flat Top Butte
170402121002,170402121002
170402121003,City of Jerome
170402121004,Box Canyon
170402121005,Mud Creek
170402121006,Briggs Creek-Snake River
170402121101,Sand Springs Creek
170402121102,170402121102
170402121103,Yahoo Creek
170402121104,Billingsley Creek
170402121105,Peters Gulch-Snake River
170402121201,Headwaters Clover Creek
170402121202,Upper Clover Creek
170402121203,Middle Clover Creek
170402121204,Calf Creek
170402121205,Lower Clover Creek
170402121206,Thorn Creek-Dry Creek
170402121207,Echo Spring-Dry Creek
170402121208,Outlet Clover Creek
170402121301,Upper Tuana Gulch
170402121302,Lower Tuana Gulch
170402121303,Birch Creek-Snake River
170402121304,Cassia Gulch-Snake River
170402121305,Big Pilgrim Gulch-Snake River
170402121306,Pasadena Valley-Snake River
170402130501,Pole Camp Creek-Shoshone Creek
170402130502,Hopper Gulch-Shoshone Creek
170402130503,Jack Creek-Cottonwood Creek
170402130504,Shoshone Basin-Shoshone Creek
170402130505,Big Creek
170402130509,Bull Spring
170402130705,Norton Canyon-Salmon Falls Creek
170402130706,Whiskey Slough-Salmon Falls Creek
170401050202,Tygee Creek
170401050302,Limekiln Creek-Salt River
170401050306,Miller Creek-Salt River
170401050305,Lower Tincup Creek
170401050308,Newswander Canyon-Salt River
170401050307,Jackknife Creek
170401050309,Dry Creek-Salt River
170402020301,Upper Thristy Creek
170402020302,Lower Thristy Creek
170402020401,Upper Robinson Creek
170401010610,Stewart Draw-Snake River
170401010502,Upper South Buffalo Fork
170401010501,Lake Creek
170401010506,Lower South Buffalo Fork
170401010503,Cub Creek
170401010504,Soda Fork
170401010505,North Buffalo Fork
170401010508,Upper Buffalo Fork
170401010507,Blackrock Creek
170401010510,Lower Buffalo Fork
170401010509,Lava Creek
170401020101,Upper South Fork Fish Creek
170401020102,Middle South Fork Fish Creek
170401020104,Lower South Fork Fish Creek
170401020103,North Fork Fish Creek
170401020105,Bacon Creek-Fish Creek
170401020201,Clear Creek-Gros Ventre River
170401020203,Kinky Creek-Gros Ventre River
170401020202,Cottonwood Creek
170401020204,Dry Cottonwood Creek-Gros Ventre River
170401020301,Slate Creek
170401020304,Redmond Creek-Gros Ventre River
170401020302,Upper Crystal Creek
170401020303,Lower Crystal Creek
170401020305,Bierer Creek-Gros Ventre River
170401030504,Spring Creek-Snake River
170401030501,Lake Creek
170401030502,Fish Creek
170103040301,Gold Creek
170103040302,Bluff Creek
170103040303,Quartz Creek
170103040304,Bruin Creek-Saint Joe River
170103040305,Eagle Creek-Saint Joe River
170103040306,Sisters Creek
170103040307,Fishhook Creek
170103040308,Siwash Creek-Saint Joe River
170103040501,Upper Marble Creek
170103040502,Bussel Creek
170103040503,Middle Marble Creek
170103040504,Boulder Creek
170103040505,Lower Marble Creek
170103040601,Flemming Creek-Saint Joe River
170103040604,Mica Creek
170103040701,Middle Fork Saint Maries River
170103040702,Merry Creek-Middle Fork Saint Maries River
170103040703,West Fork Saint Maries River
170103040801,Emerald Creek
170103040802,Olson Creek-Saint Maries River
170103040803,Carpenter Creek
170103040805,Crystal Creek-Saint Maries River
170103040901,Charlie Creek
170103040902,Upper Santa Creek
170103040903,Lower Santa Creek
170103060101,Headwaters Hangman Creek
170102020805,Lower Middle Fork Rock Creek
170102020901,Upper Ross Fork
170102020902,Middle Ross Fork
170102020903,Lower Ross Fork
170102021001,Headwaters West Fork Rock Creek
170102021002,Upper West Fork Rock Creek
170102021003,Middle West Fork Rock Creek
170102021004,Lower West Fork Rock Creek
170102021101,Headwaters Upper Willow Creek
170102021102,Upper Upper Willow Creek
170102021103,Middle Upper Willow Creek
170102040709,Ward Creek
170102040710,Twomile Creek
170102040711,Little Joe Creek
170102040712,Lower Saint Regis River
170102050101,Deer Creek
170102050102,Woods Creek-West Fork Bitterroot River
170102050103,Hughes Creek
170102050104,Overwhich Creek
170102050105,Upper Blue Joint Creek
170102090209,South Fork White River
170102090210,Lower White River
170102090301,Upper Big Salmon Creek
170102090302,Lower Big Salmon Creek
170402040605,Lower Canyon Creek
170402040701,North Moody Creek
170402040702,Upper Moody Creek
170402040703,Lower Moody Creek
170402040801,Teton River
170402040802,Farmers Friend Canal-Teton River
170402040803,South Teton River
170402050101,Gravel Creek
170402050102,Upper Grays Lake
170402050103,Lower Grays Lake
170402050201,Clark Creek-Grays Lake Outlet
170402050202,Brockman Creek
170402050203,Lava Creek-Grays Lake Outlet
170402050204,Homer Creek
170402050205,Hell Creek
170402050206,Jim Creek-Grays Lake Outlet
170402050301,Pack Saddle Creek-Willow Creek
170402050302,Crane Creek
170402050303,Mill Creek-Willow Creek
170402050304,Horse Creek-Willow Creek
170402050305,Mud Creek
170402050306,Birch Creek-Willow Creek
170402050401,Rock Creek-Willow Creek
170402050402,Tex Creek
170402050403,Blacktail Creek
170402050404,Deer Creek-Willow Creek
170402050405,Meadow Creek
170402050406,Upper Willow Creek
170402050407,Lower Willow Creek
170402060101,Little Butte
170402060102,Twentymile Rock
170402060103,Butterfly Butte
170402060104,170402060104
170402060105,Oakland Canal
170402060106,Martin Canal
170402060107,Great Western Canal
170402060201,Tilden Flat
170402060202,St Marys Knoll
170402060203,Baldy Knoll
170402060204,Highline Canal
170402060205,170402060205
170402060206,Town of Rising River
170402060207,Aberdeen Springfield Canal
170402060208,City of Rockford
170402060209,Watson Slough
170402060301,Town of Shelley-Snake River
170402060302,170402060302
170402060303,170402060303
170402060304,Town of Basalt-Snake River
170402060305,Jensens Lake-Snake River
170402060401,Wood Road Lake
170402060402,Table Legs Butte
170402060403,Number 1 Well
170402060404,170402060404
170402060405,Town of Springfield
170402060501,Lau Lakes
170402060502,Rock Corral Butte
170402060503,Number 2 Well
170402060504,Coffee Point
170402060505,Big Fill Reservoir
170402060601,Rock Lake
170402060602,Ryegrass Flat
170402060603,High Line Canal
170402060701,170402060701
170402060702,170402060702
170402060703,Aberdeen Municipal Airport
170402060704,City of Aberdeen
170402060801,Arbon Valley-Bannock Creek
170402060802,Town of Arbon-Bannock Creek
170402060803,Eagle Pass-Bannock Creek
170402060804,Knox Creek
170402060805,West Fork Bannock Creek
170402060806,Moonshine Creek
170402060807,Green Canyon-Bannock Creek
170402060901,Upper Rattlesnake Creek
170402060902,Lower Rattlesnake Creek
170402130707,McCongle Canyon
170402130708,Salmon Butte
170402130709,Antelope Canyon-Salmon Falls Creek
170402130801,Headwaters Cedar Creek
170402130803,Upper Cedar Creek
170402130804,Middle Cedar Creek
170402130805,Lower Cedar Creek
170402130901,Upper Devil Creek
170402130902,Middle Devil Creek
170402130903,Cedar Draw
170402130904,Lower Devil Creek
170402130905,City of Roseworth-Salmon Falls Creek
170402130906,City of Castleford-Salmon Falls Creek
170402130907,Hot Sulphur Springs-Salmon Falls Creek
170402140101,Upper West Camas Creek
170402140102,Lower West Camas Creek
170402140103,East Camas Creek
170402140104,Ching Creek
170402140105,Upper Spring Creek
170402140106,Dry Creek
170402140107,Lower Spring Creek
170402140108,Upper Camas Creek
170402140201,Headwaters Beaver Creek
170402140202,Modoc Creek
170402140203,Idaho Creek-Beaver Creek
170402140204,Pleasant Valley Creek
170402140205,Corral Creek
170402140206,Threemile Creek
170402140207,Miners Creek-Beaver Creek
170402140301,Bed Springs Butte
170402140302,Jones Crossing
