FID_Tribal,HUC12
5,170601070805
5,170601070806
5,170601070807
5,170601070808
5,170601080406
5,170601080407
5,170601080408
5,170601080409
5,170601080506
5,170601080801
5,170601080802
5,170601080803
5,170601080805
5,170601080806
5,170601100101
5,170601100102
5,170601070101
5,170601070102
5,170601070103
5,170601070301
5,170601070302
5,170601070303
5,170601070304
5,170601070305
5,170601070306
5,170601070401
5,170601070402
5,170601070403
5,170601070404
5,170601070405
5,170601070406
5,170601070501
5,170601070502
5,170601070503
5,170601070504
5,170601070505
5,170601070801
5,170601080404
5,170601080405
5,170601070203
5,170601070204
5,170601070205
12,170200090108
12,170101040602
12,170102150101
12,170102160702
12,170102160704
12,170102160903
12,170102160905
12,170102140402
12,170102140405
12,170102150104
12,170102150105
12,170102150106
12,170102150108
12,170102150309
12,170102150601
12,170102150702
12,170102150704
12,170102150705
12,170103050200
12,170102160104
12,170102160202
12,170102160203
12,170102160204
12,170102160206
12,170102160207
12,170102160301
12,170102160302
12,170102160303
12,170102160305
12,170102160307
12,170102160401
12,170102160402
12,170102160403
12,170102160902
12,170102160904
12,170102140501
12,170102140502
12,170102140503
12,170102150102
12,170102150103
12,170102150201
12,170102150202
12,170102150203
12,170102150303
12,170102150306
12,170102150308
12,170102150401
12,170102150402
12,170102150403
12,170102150602
12,170102150603
12,170102150701
12,170102160201
12,170103050302
12,170103050303
12,170103050304
12,170103050305
12,170103050306
12,170103080102
21,170601040102
21,170601050501
21,170601050502
21,170601050504
21,170601050505
21,170601050506
21,170601050507
21,170601070506
21,170601070601
21,170601070602
21,170601070603
21,170601070604
21,170601070605
21,170601070606
21,170601070607
21,170601070608
21,170601070701
21,170601070702
21,170601070703
21,170601070704
21,170601070808
21,170601040107
21,170601040108
21,170601040109
21,170601040201
21,170601040202
21,170601040203
21,170601040204
21,170601040205
21,170601040206
21,170601040302
21,170601040303
21,170601040304
21,170601040305
21,170601040306
21,170601040307
21,170601040401
21,170601040402
21,170601040403
21,170601040404
21,170601040405
21,170601040501
21,170601040504
21,170601040505
21,170601040506
21,170601040507
21,170601040601
21,170601040602
21,170601040603
21,170601040604
21,170601040701
21,170601040702
21,170601040703
21,170601040704
21,170601040705
21,170601040706
21,170601040801
21,170601040802
21,170601040803
21,170601040804
21,170601040901
21,170601040902
21,170601040903
21,170601040904
21,170601040905
21,170601041001
21,170601041002
21,170601041004
21,170601041101
21,170601041102
21,170601041103
21,170601041104
21,170601041105
21,170601041106
21,170601050101
21,170601060301
21,170601060303
21,170601060304
21,170601060305
21,170601060307
21,170601060308
21,170601030201
21,170601030204
21,170601100101
21,170601100102
21,170601100103
21,170601100104
21,170601100105
21,170601100106
21,170601100401
21,170601100402
21,170601100403
21,170601100404
21,170701010202
21,170701010701
21,170701010702
21,170701010703
21,170701010801
21,170701010802
21,170701010803
21,170701010804
21,170701020101
21,170701020102
21,170701020103
21,170701020104
21,170701020105
21,170701020106
21,170701030206
21,170701030301
21,170701030303
21,170701030304
21,170701030305
21,170701030306
21,170701030401
21,170701030402
21,170601060306
21,170601060309
21,170601070501
21,170601070504
21,170601070505
21,170701020703
21,170701020901
21,170701020902
21,170701030101
21,170701030102
21,170701030103
21,170701030104
21,170701030105
21,170701030106
21,170701030201
21,170701030202
21,170701030203
21,170701030204
21,170701030205
21,170701030407
21,170701030408
21,170701030501
21,170701030507
21,170701030601
21,170701030602
21,170701030603
21,170701030604
21,170701030605
21,170701030606
21,170701030607
21,170701030608
21,170701031305
21,170701031306
21,170701040101
21,170701040102
21,170701040103
21,170701040104
21,170701040105
21,170701040201
21,170701040202
21,170701040203
21,170701040204
21,170701030609
21,170701030701
21,170701030702
21,170701030703
21,170701030704
21,170701030705
21,170701030706
21,170701030801
21,170701030802
21,170701030803
21,170701030901
21,170701030902
21,170701030903
21,170701030904
21,170701030905
21,170701030906
21,170701030907
21,170701031001
21,170701031002
21,170701031003
21,170701031101
21,170701031102
21,170701031103
21,170701031104
21,170701031201
21,170701031202
21,170701031203
21,170701031204
21,170701031205
21,170701031206
21,170701031207
21,170701031301
21,170701031302
21,170701031303
21,170701031304
21,170701040301
21,170701040302
21,170701040303
21,170701040304
21,170701040306
21,170701040307
21,170701040501
21,170701040502
21,170701040503
21,170200160601
21,170200160602
21,170200160603
21,170200160604
21,170300031108
21,170300031109
21,170300031203
21,170300031204
21,170300031205
21,170200160203
21,170200160204
21,170200160205
21,170200160206
21,170701010201
21,170701010203
21,170701010204
21,170701010206
21,170701010207
21,170701010601
21,170701010602
21,170701010603
21,170701010904
21,170701010905
21,170701011401
21,170701020201
21,170701020202
21,170701020203
21,170701020701
21,170701020702
21,170701020704
21,170701020903
21,170701021102
21,170701021103
21,170701021104
21,170701010101
21,170701010102
21,170701010103
21,170701010205
21,170701010301
21,170701010302
21,170701010303
21,170701010401
21,170701010402
21,170701010403
21,170701010504
21,170701010505
21,170701010506
21,170701010509
21,170701010510
21,170701010511
21,170702020501
21,170702020502
21,170702020505
21,170702020601
21,170702020602
21,170702020603
21,170702020604
21,170702020606
21,170702020801
21,170702020803
21,170701020204
21,170701020301
21,170701020302
21,170701020303
21,170701020304
21,170701020305
21,170701020306
21,170701020307
21,170701020308
21,170701020401
21,170701020402
21,170701020403
21,170701020404
21,170701020405
21,170701020501
21,170701020502
21,170701020503
21,170701020504
21,170701020601
21,170701020602
21,170701020603
21,170701020604
21,170701020801
21,170701020802
21,170701020803
21,170701020804
21,170701020805
21,170701020806
21,170701020807
21,170701020808
21,170701021001
21,170701021002
21,170701021003
21,170701021004
21,170701021101
21,170701021105
21,170702041101
24,170102140503
24,170103050302
32,170701050505
32,170701050603
32,170701051201
32,170701051204
32,170900100303
32,170900100304
32,170900100305
32,170900100306
32,170900100307
32,170900100308
32,170900100401
32,170900100402
32,170900100403
32,170900100404
32,170900100405
32,170900100406
32,170900100501
32,170900100502
32,170900100503
32,170900100504
32,170900110302
32,170900110304
32,170900110402
32,170900110404
32,170900110405
32,170900110406
32,170900110501
32,170900110502
32,170900110503
32,170900110601
32,170900110602
32,170900110603
32,170900110604
32,170900110605
32,170900110606
32,170900110607
32,170900120102
32,170900120104
32,170900120101
32,170900120103
32,170900120201
32,170900120202
32,170900120301
32,170900120305
32,170900120304
32,170900120302
32,170900120303
32,171002020101
32,171002020103
32,171002020107
32,171002020108
32,171002020109
32,171002020202
32,171002030201
32,171002030202
32,171002030203
32,171002030208
32,171002030401
32,171002030501
32,171002030502
32,170701051203
32,170701050504
32,170701050601
32,170701050602
32,170800010102
32,170800010201
32,170800010301
32,170800010303
32,170800010304
32,170800010401
32,170800010402
32,170800010501
32,170800010503
32,170800010504
32,170800010505
32,170800010506
32,170800010701
32,170800010702
32,170800010802
32,170800010803
32,170800010804
32,170800010101
32,170800010202
32,170800010502
32,170800010302
32,170800010801
32,170800030200
32,170800030501
32,170800030401
32,170800030402
32,170800030403
32,170800030502
32,170800030503
32,170800030900
32,170800030104
32,170800010703
32,170900070305
32,170900070306
32,170900070307
32,170900070401
32,170900070402
32,170900070403
32,170900070404
32,170900070405
32,170900080101
32,170900080102
32,170900080201
32,170900080403
32,170900080404
32,170900080405
32,170900080406
32,170900080601
32,170900080602
32,170900080603
32,170900080604
32,170900080605
32,170900080606
32,170900080607
32,170900080608
32,170900080701
32,170900080703
32,170703060901
32,170900090303
32,170900090405
32,170900090501
32,170900090502
32,170900090601
32,170900090602
32,170900090603
32,170900090604
32,170900090605
32,170900090606
32,170900090607
32,170900100101
32,170900100102
32,170900100103
32,170900100201
32,170900100202
32,170900100203
32,170900100204
32,170900100205
32,170900100206
32,170900100301
32,170900100302
32,171002020203
32,170800030504
32,170800030405
32,170800030505
32,170800030406
32,170800030801
32,170800030404
32,170800030407
37,170900080602
37,171002010101
37,171002010102
37,171002010103
37,171002020204
37,171002020207
37,171002020301
37,171002020302
37,171002020306
37,170800060101
37,170800060102
37,170800060103
37,170800060201
37,170800060202
37,170800060203
37,170800060204
37,170800060205
37,170800060206
37,170800060207
37,170800060208
37,170800060500
37,170800030505
37,170800030801
37,170800030802
37,171002010105
40,170701010801
40,170701011402
40,170701011406
40,170701040303
40,170701040304
40,170701040305
40,170701040306
40,170701040307
40,170701040401
40,170701040402
40,170701040403
40,170701040404
40,170701040405
40,170701040406
40,170701040407
40,170701040408
40,170701040501
40,170701040502
40,170701040503
40,170701050101
40,170701050102
40,170701050201
40,170701050202
40,170701050203
40,170701050204
40,170701050301
40,170701050302
40,170701050303
40,170701050304
40,170701050305
40,170701050306
40,170701050402
40,170701050403
40,170701050404
40,170701050405
40,170701050502
40,170701050503
40,170701050505
40,170701050506
40,170701050603
40,170701050701
40,170701050702
40,170701050703
40,170701051102
40,170701051103
40,170701051104
40,170701051201
40,170701011401
40,170701011403
40,170701011405
40,170701011407
40,170701011408
40,170701050103
40,170701050401
40,170701050406
40,170701051105
40,170701051106
40,170701051204
40,170900110302
40,170702040603
40,170702040806
40,170702040807
40,170702040808
40,170702040901
40,170702040902
40,170702040903
40,170702040904
40,170702040905
40,170702040906
40,170702040907
40,170702041001
40,170702041002
40,170702041003
40,170702041004
40,170702041005
40,170702041103
40,170702041108
40,170702041201
40,170702041202
40,170702041203
40,170702041204
40,170702041205
40,170702041301
40,170702041302
40,170702041303
40,170702041304
40,170702041305
40,170702041401
40,170702041402
40,170702041403
40,170701050504
40,170701050601
40,170703060903
40,170701050501
40,170800010201
40,170800010301
40,170800010101
40,170800010202
40,170800010302
40,170703060501
40,170703060503
40,170703060703
40,170703060801
40,170703060802
40,170703060803
40,170703060804
40,170703060805
40,170703060901
40,170703060902
40,170703060904
40,170703060905
40,170703060906
40,170703060907
40,170703060908
40,170703061002
40,170703061003
40,170703061005
40,170703061106
40,170703061108
40,170703061201
40,170703061202
40,170703061203
40,170703061204
40,170703061205
4,170601020402
45,170601020402
4,170601050107
45,170601050107
4,170601050108
45,170601050108
4,170601050109
45,170601050109
4,170601050203
45,170601050203
4,170601050204
45,170601050204
4,170601050301
45,170601050301
4,170601050302
45,170601050302
4,170601050303
45,170601050303
4,170601050304
45,170601050304
4,170601050305
45,170601050305
4,170601050306
45,170601050306
4,170601050402
45,170601050402
4,170601050506
45,170601050506
4,170601050507
45,170601050507
4,170601050601
45,170601050601
4,170601050602
45,170601050602
4,170601050603
45,170601050603
4,170601050604
45,170601050604
4,170601050605
45,170601050605
4,170601050606
45,170601050606
4,170601060102
45,170601060102
4,170601060103
45,170601060103
4,170601060104
45,170601060104
4,170601060105
45,170601060105
4,170601060106
45,170601060106
4,170601060201
45,170601060201
4,170601060202
45,170601060202
4,170601060203
45,170601060203
4,170601060204
45,170601060204
4,170601060205
45,170601060205
4,170601060206
45,170601060206
4,170601060207
45,170601060207
4,170601060208
45,170601060208
4,170601060209
45,170601060209
4,170601060210
45,170601060210
4,170601060501
45,170601060501
4,170601060502
45,170601060502
4,170601060503
45,170601060503
4,170601060504
45,170601060504
4,170601060505
45,170601060505
4,170601060506
45,170601060506
4,170601060507
45,170601060507
4,170601060508
45,170601060508
4,170601060601
45,170601060601
4,170601060602
45,170601060602
4,170601050103
45,170601050103
4,170601050104
45,170601050104
4,170601050105
45,170601050105
4,170601060703
45,170601060703
4,170601060705
45,170601060705
4,170601060707
45,170601060707
4,170601060709
45,170601060709
4,170601030103
45,170601030103
4,170601030104
45,170601030104
4,170601020403
45,170601020403
4,170601020404
45,170601020404
4,170601020405
45,170601020405
4,170601020406
45,170601020406
4,170601020407
45,170601020407
4,170601020502
45,170601020502
4,170601030102
45,170601030102
4,170601060401
45,170601060401
4,170601060402
45,170601060402
4,170601060403
45,170601060403
4,170601060404
45,170601060404
4,170601060405
45,170601060405
4,170601060406
45,170601060406
4,170601060407
45,170601060407
4,170601060408
45,170601060408
4,170601060603
45,170601060603
4,170601060604
45,170601060604
4,170601060605
45,170601060605
4,170601060606
45,170601060606
4,170601060607
45,170601060607
4,170601060710
45,170601060710
4,170601060711
45,170601060711
12,170200070101
27,170200070101
12,170200070102
27,170200070102
12,170200070103
27,170200070103
12,170200070104
27,170200070104
12,170200071801
27,170200071801
12,170200071802
27,170200071802
12,170200071803
27,170200071803
12,170200071804
27,170200071804
12,170200071903
27,170200071903
12,170200071904
27,170200071904
12,170200072007
27,170200072007
12,170200080101
27,170200080101
12,170200080102
27,170200080102
12,170200080103
27,170200080103
12,170200080104
27,170200080104
12,170200080301
27,170200080301
12,170200080302
27,170200080302
12,170200080303
27,170200080303
12,170200080304
27,170200080304
12,170200080305
27,170200080305
12,170200080306
27,170200080306
12,170200080402
27,170200080402
12,170200080404
27,170200080404
12,170200061504
27,170200061504
12,170200061506
27,170200061506
12,170200070105
27,170200070105
12,170200070106
27,170200070106
12,170200071301
27,170200071301
12,170200071303
27,170200071303
12,170200071304
27,170200071304
12,170200071403
27,170200071403
12,170200072005
27,170200072005
12,170200072006
27,170200072006
12,170200072008
27,170200072008
12,170200072009
27,170200072009
12,170200061505
27,170200061505
12,170200061601
27,170200061601
12,170200061602
27,170200061602
12,170200061606
27,170200061606
12,170200061803
27,170200061803
12,170200062106
28,170200062106
12,170200062201
28,170200062201
12,170200062202
28,170200062202
12,170200062203
28,170200062203
12,170200062204
28,170200062204
12,170200062205
28,170200062205
12,170200062209
28,170200062209
12,170200070101
28,170200070101
12,170200071803
28,170200071803
12,170200071901
28,170200071901
12,170200071902
28,170200071902
12,170200071903
28,170200071903
12,170200080102
28,170200080102
12,170200080103
28,170200080103
12,170200080104
28,170200080104
12,170200080202
28,170200080202
12,170200080203
28,170200080203
12,170200080204
28,170200080204
12,170200080205
28,170200080205
12,170200080303
28,170200080303
12,170200080304
28,170200080304
12,170200080305
28,170200080305
12,170200080306
28,170200080306
12,170200080401
28,170200080401
12,170200080402
28,170200080402
12,170200080403
28,170200080403
12,170200080404
28,170200080404
12,170200080405
28,170200080405
12,170200080406
28,170200080406
12,170200080407
28,170200080407
12,170200080408
28,170200080408
12,170200080509
28,170200080509
12,170200080601
28,170200080601
12,170200080602
28,170200080602
12,170200080603
28,170200080603
12,170200080604
28,170200080604
12,170200080605
28,170200080605
12,170200080606
28,170200080606
12,170200080607
28,170200080607
12,170200080608
28,170200080608
12,170200080609
28,170200080609
12,170200080610
28,170200080610
12,170200050501
28,170200050501
12,170200050502
28,170200050502
12,170200061602
28,170200061602
12,170200061605
28,170200061605
12,170200061606
28,170200061606
12,170200061703
28,170200061703
12,170200061802
28,170200061802
12,170200061803
28,170200061803
12,170200061808
28,170200061808
12,170200062001
28,170200062001
12,170200062002
28,170200062002
12,170200062003
28,170200062003
12,170200062004
28,170200062004
12,170200062101
28,170200062101
12,170200062102
28,170200062102
12,170200062103
28,170200062103
12,170200062104
28,170200062104
12,170200062209
29,170200062209
12,170200080203
29,170200080203
12,170200080204
29,170200080204
12,170200080501
29,170200080501
12,170200080502
29,170200080502
12,170200080503
29,170200080503
12,170200080504
29,170200080504
12,170200080505
29,170200080505
12,170200080506
29,170200080506
12,170200080507
29,170200080507
12,170200080508
29,170200080508
12,170200080509
29,170200080509
12,170200080602
29,170200080602
12,170200080603
29,170200080603
12,170200080605
29,170200080605
12,170200080608
29,170200080608
12,170200080609
29,170200080609
12,170200080610
29,170200080610
12,170200080701
29,170200080701
12,170200080702
29,170200080702
12,170200080703
29,170200080703
12,170200080704
29,170200080704
12,170200080705
29,170200080705
12,170200080706
29,170200080706
12,170200080707
29,170200080707
12,170200080708
29,170200080708
12,170200080709
29,170200080709
12,170200090101
29,170200090101
12,170200090102
29,170200090102
12,170200090103
29,170200090103
12,170200090106
29,170200090106
12,170200090107
29,170200090107
12,170200090108
29,170200090108
12,170200090109
29,170200090109
12,170200090110
29,170200090110
12,170200090111
29,170200090111
12,170200090112
29,170200090112
12,170200090113
29,170200090113
12,170200090114
29,170200090114
12,170200090201
29,170200090201
12,170200090202
29,170200090202
12,170200050501
29,170200050501
12,170200050502
29,170200050502
12,170200050503
29,170200050503
12,170200050504
29,170200050504
12,170200050505
29,170200050505
12,170200050506
29,170200050506
12,170200050507
29,170200050507
12,171100050503
29,171100050503
32,171002030203
33,171002030203
32,171002030204
33,171002030204
32,171002030206
33,171002030206
32,171002030208
33,171002030208
32,170900080102
33,170900080102
32,170900080202
33,170900080202
21,170601040203
42,170601040203
43,170601040203
21,170701030301
42,170701030301
43,170701030301
21,170701030302
42,170701030302
43,170701030302
21,170701030303
42,170701030303
43,170701030303
21,170701030304
42,170701030304
43,170701030304
21,170701030305
42,170701030305
43,170701030305
21,170701030306
42,170701030306
43,170701030306
21,170701030401
42,170701030401
43,170701030401
21,170701030402
42,170701030402
43,170701030402
21,170701030403
42,170701030403
43,170701030403
21,170701030404
42,170701030404
43,170701030404
21,170701030405
42,170701030405
43,170701030405
21,170701030406
42,170701030406
43,170701030406
21,170701030201
42,170701030201
43,170701030201
21,170701030203
42,170701030203
43,170701030203
21,170701030407
42,170701030407
43,170701030407
21,170701030408
42,170701030408
43,170701030408
21,170701030501
42,170701030501
43,170701030501
21,170701030505
42,170701030505
43,170701030505
21,170701030506
42,170701030506
43,170701030506
21,170701030507
42,170701030507
43,170701030507
21,170701030601
42,170701030601
43,170701030601
21,170701030602
42,170701030602
43,170701030602
21,170701030603
42,170701030603
43,170701030603
21,170701030608
42,170701030608
43,170701030608
21,170701030609
42,170701030609
43,170701030609
21,170701030206
42,170701030206
44,170701030206
21,170701030301
42,170701030301
44,170701030301
21,170701030302
42,170701030302
44,170701030302
21,170701030303
42,170701030303
44,170701030303
21,170701030304
42,170701030304
44,170701030304
21,170701030305
42,170701030305
44,170701030305
21,170701030306
42,170701030306
44,170701030306
21,170701030404
42,170701030404
44,170701030404
21,170701030405
42,170701030405
44,170701030405
21,170701020901
42,170701020901
44,170701020901
21,170701030105
42,170701030105
44,170701030105
21,170701030106
42,170701030106
44,170701030106
21,170701030407
42,170701030407
44,170701030407
21,170701030408
42,170701030408
44,170701030408
21,170701030501
42,170701030501
44,170701030501
21,170701030502
42,170701030502
44,170701030502
21,170701030503
42,170701030503
44,170701030503
21,170701030504
42,170701030504
44,170701030504
21,170701030505
42,170701030505
44,170701030505
21,170701030506
42,170701030506
44,170701030506
21,170701030507
42,170701030507
44,170701030507
0,100200040301
0,100200040404
0,100200040405
0,100200040408
0,100200040504
0,100200040505
0,100200040701
0,100200041001
0,100200011002
0,100200041002
0,100200041101
0,100200041201
0,100200050201
0,100200050202
0,100200050203
0,100200050501
0,100200060101
0,100200060201
0,170102010101
0,170102010102
0,170102010103
0,170102010201
0,170102010202
0,170102010203
0,170102010204
0,170102010205
0,170102010206
0,170102010209
0,170602030501
0,170602030506
0,170602030604
0,170602040804
1,170601080101
1,170601080102
1,170601080103
1,170601080104
1,170601080105
1,170601080106
1,170601080107
1,170603060901
1,170603060902
1,170603061001
1,170603061002
1,170103040305
1,170103040306
1,170103040307
1,170103040308
1,170103040502
1,170103040503
1,170103040504
1,170103040505
1,170103040601
1,170103040604
1,170103040702
1,170103040801
1,170103040802
1,170103040803
1,170103040805
1,170103040901
1,170103040902
1,170103040903
1,170102130602
1,170102130701
1,170102130703
1,170103010104
1,170103010201
1,170103010202
1,170103010203
1,170103010204
1,170103010301
1,170103010302
1,170103010401
1,170103010402
1,170103010403
1,170103010501
1,170103010502
1,170103010602
1,170103010603
1,170103010604
1,170103010701
1,170103010702
1,170103010703
1,170103010704
1,170103010705
1,170103020101
1,170103020102
1,170103020103
1,170103020201
1,170103020202
1,170103020301
1,170103020302
1,170103020303
1,170103030101
1,170103030102
1,170103030103
1,170103030201
1,170103030202
1,170103030301
1,170103030302
1,170103030405
1,170103030406
1,170103040201
1,170103040202
1,170102131001
1,170103040203
1,170103040401
1,170103040402
1,170103040602
1,170103040603
1,170103040605
1,170103040606
1,170103040607
1,170103040608
1,170103040609
1,170103040804
1,170103041001
1,170103041002
1,170103041003
1,170103041004
1,170103041005
1,170103041101
1,170103041102
1,170103041104
2,170103030101
2,170103030102
2,170103030103
2,170103030201
2,170103030202
2,170103030203
2,170103030301
2,170103030302
2,170103030405
2,170103041101
2,170103041102
2,170103041104
3,170603080804
3,170601030305
3,170603040203
3,170603050803
3,170603050805
3,170603050806
3,170603050902
3,170603050903
3,170603060101
3,170603060102
3,170603060103
3,170603060104
3,170603060105
3,170603060106
3,170603060107
3,170603060205
3,170603060302
3,170603060405
3,170603060501
3,170603060502
3,170603060503
3,170603060504
3,170603060601
3,170603060602
3,170603060603
3,170603060604
3,170603060605
3,170603060606
3,170603060607
3,170603060701
3,170603060702
3,170603061102
3,170603061103
3,170603061201
3,170603061202
3,170603061203
3,170603061204
3,170603061205
3,170603061206
3,170603061301
3,170603061302
3,170603061303
3,170603061304
3,170603061305
4,170501230101
4,170501230102
4,170502010704
4,170502010705
4,170601010301
4,170601010304
4,170601080105
4,170601080106
4,170601010101
4,170601010103
4,170601010105
4,170601010207
4,170602070702
4,170602070703
4,170602070705
4,170602070706
4,170602070707
4,170602070801
4,170602070802
4,170602070803
4,170602070901
4,170602070902
4,170602070903
4,170602070904
4,170602071001
4,170602071002
4,170602071101
4,170602071102
4,170602071103
4,170602071104
4,170602071105
4,170602071106
4,170602071107
4,170602080501
4,170602080502
4,170602080503
4,170602080504
4,170602080505
4,170602080506
4,170602080507
4,170602080602
4,170602080603
4,170602080604
4,170602080605
4,170602080606
4,170602080607
4,170602080608
4,170602090101
4,170602090102
4,170602090103
4,170602090201
4,170602090202
4,170602090203
4,170602090204
4,170602090205
4,170602090206
4,170602090301
4,170603020403
4,170603020404
4,170603020405
4,170603080504
4,170603080603
4,170603080702
4,170603080703
4,170603080704
4,170603080705
4,170603080801
4,170603080802
4,170603080803
4,170603080804
4,170601010102
4,170601010106
4,170601010201
4,170601010203
4,170601010204
4,170601010205
4,170601010206
4,170601010208
4,170601010302
4,170601010305
4,170601010306
4,170601010104
4,170601010202
4,170601010303
4,170601020201
4,170602090302
4,170602090303
4,170602090304
4,170602090401
4,170602090402
4,170602090403
4,170602090404
4,170602090405
4,170602090501
4,170602090502
4,170602090503
4,170602090504
4,170602090601
4,170602090602
4,170602090603
4,170602090701
4,170602090702
4,170602090703
4,170602090801
4,170602090802
4,170602090901
4,170602090902
4,170602090903
4,170602090904
4,170602090905
4,170602091001
4,170602091002
4,170602091003
4,170602091004
4,170602100203
4,170602100302
4,170602100401
4,170602100402
4,170602100403
4,170602100404
4,170602100501
4,170602100502
4,170602100503
4,170602100504
4,170602100505
4,170603030601
4,170603030706
4,170603030707
4,170603030708
4,170603040101
4,170603040102
4,170603040103
4,170603040201
4,170603040202
4,170603040203
4,170603050101
4,170603050103
4,170603050104
4,170603050201
4,170603050203
4,170603050204
4,170603050301
4,170603050302
4,170603050401
4,170603050402
4,170603050501
4,170603050502
4,170603050503
4,170603050504
4,170603050505
4,170603050506
4,170603050507
4,170603050601
4,170603050602
4,170603050603
4,170603050701
4,170603050702
4,170603050703
4,170603050704
4,170603050801
4,170603050802
4,170603050803
4,170603050804
4,170603050806
4,170603050901
4,170603050902
4,170603050903
4,170603060101
4,170603060102
4,170603060107
4,170603060201
4,170603060202
4,170603060203
4,170603060204
4,170603060205
4,170603060301
4,170603060302
4,170603060401
4,170603060402
4,170603060403
4,170603060404
4,170603060405
4,170603060501
4,170603060503
4,170603060504
4,170601020204
4,170601020205
4,170601020206
4,170601020503
4,170601020505
4,170601020506
4,170601020508
4,170601030101
4,170601030102
4,170603060801
4,170603060802
4,170603060901
4,170603060902
4,170603060903
4,170603060904
4,170603060905
4,170603060906
4,170603061001
4,170603061002
4,170603061003
4,170603061103
4,170603061203
4,170603061204
4,170603061205
4,170603061303
4,170603061304
4,170603061305
5,170102050601
5,170102050602
5,170102050805
5,170102051001
5,170102051002
5,170102051005
5,170102051101
5,170102051102
5,170102051103
5,170601080101
5,170601080102
5,170602060503
5,170602060601
5,170602060602
5,170602060603
5,170602060604
5,170602060901
5,170602060902
5,170602060903
5,170602061001
5,170602061002
5,170602061003
5,170602061004
5,170602061005
5,170602070101
5,170602070102
5,170602070103
5,170602070104
5,170602070105
5,170602070106
5,170602070201
5,170602070202
5,170602070203
5,170602070204
5,170602070205
5,170602070206
5,170602070301
5,170602070302
5,170602070303
5,170602070304
5,170602070305
5,170602070306
5,170602070401
5,170602070402
5,170602030804
5,170602070403
5,170602070501
5,170602070502
5,170602070503
5,170602070504
5,170602070601
5,170602070602
5,170602070603
5,170602070701
5,170602070702
5,170602070703
5,170602070704
5,170602070705
5,170602070706
5,170602070707
5,170602080504
5,170602080602
5,170602080607
5,170602080608
5,170603010705
5,170603020101
5,170603020102
5,170603020103
5,170603020104
5,170603020105
5,170603020106
5,170603020107
5,170603020108
5,170603020109
5,170603020110
5,170603020111
5,170603020201
5,170603020202
5,170603020203
5,170603020204
5,170603020205
5,170603020206
5,170603020301
5,170603020302
5,170603020303
5,170603020304
5,170603020305
5,170603020306
5,170603020307
5,170603020401
5,170603020402
5,170603020403
5,170603020404
5,170603020405
5,170603030103
5,170603030106
5,170603030201
5,170603030202
5,170603030203
5,170603030204
5,170603030205
5,170603030206
5,170603030207
5,170603030208
5,170603030301
5,170603030304
5,170603030401
5,170603030402
5,170603030403
5,170603080502
5,170603080503
5,170603080504
5,170603080601
5,170603080602
5,170603080603
5,170603080701
5,170603080702
5,170603080703
5,170602031107
5,170602031203
5,170602031204
5,170602031301
5,170602031302
5,170602031303
5,170603010101
5,170603010102
5,170603010103
5,170603010201
5,170603010202
5,170603010301
5,170603010302
5,170603010303
5,170603010401
5,170603010402
5,170603010403
5,170603010404
5,170603010405
5,170603010501
5,170603010502
5,170603010503
5,170603010601
5,170603010602
5,170603010603
5,170603010604
5,170603010605
5,170603010606
5,170603010607
5,170603010701
5,170603010702
5,170603010703
5,170603010704
5,170603030501
5,170603030502
5,170603030503
5,170603030504
5,170603030505
5,170603030506
5,170603030601
5,170603030602
5,170603030603
5,170603030701
5,170603030702
5,170603030703
5,170603030704
5,170603030705
5,170603030706
5,170603030708
5,170603050101
5,170603050102
5,170603050103
5,170603050104
5,170603050201
5,170603050202
5,170603050203
5,170603050204
5,170603050302
5,170603060201
5,170603060202
5,170603060203
5,170603060401
5,170603060402
5,170603060403
5,170603060801
5,170603060802
5,170603060901
5,170603060902
5,170603061001
5,170603070101
5,170603070103
5,170603070104
5,170603070105
5,170603070201
5,170603070202
5,170603070203
5,170603070204
5,170603070205
5,170603070206
5,170603070301
5,170603070302
5,170603070303
5,170603070402
5,170603070403
5,170603070501
5,170603070502
5,170603070503
5,170603070504
5,170603070505
5,170603070506
5,170603070507
5,170603070601
5,170603070602
5,170603070603
5,170603070701
5,170603070702
5,170603070703
5,170603070801
5,170603070802
5,170603070803
5,170603070901
5,170603070902
5,170603070903
5,170603071001
5,170603071002
5,170603080101
5,170603080102
5,170603080103
5,170603080104
5,170603080105
5,170603080201
5,170603080202
5,170603080203
5,170603080204
5,170603080301
5,170603080302
5,170603080401
5,170603080402
5,170603080403
5,170603080404
5,170603080501
5,170103040101
5,170103040102
5,170103040103
5,170103040104
5,170103040105
5,170103040301
5,170103040302
5,170103040303
5,170103040304
5,170103040305
5,170103040306
5,170103040307
5,170103040308
5,170103040501
5,170103040502
5,170103040503
5,170103040504
5,170103040505
5,170103040701
5,170103040702
5,170103040703
5,170103040801
5,170103040802
5,170102050101
5,170102050102
5,170102050105
6,100200040301
6,100200040303
6,100200040304
6,100200040306
6,100200040307
6,100200040308
6,100200040404
6,100200011002
6,170602070101
6,170602030402
6,170602030404
6,170602030501
6,170602030502
6,170602030503
6,170602030504
6,170602030505
6,170602030506
6,170602030507
6,170602030601
6,170602030603
6,170602030604
6,170602030605
6,170602030606
6,170602030701
6,170602030702
6,170602030703
6,170602030704
6,170602030705
6,170602030801
6,170602030802
6,170602030803
6,170602030804
6,170602031001
6,170602031002
6,170602031003
6,170602031004
6,170602031106
